,Region,Country_Code,Country_or_area,City_Code,City,data_sources_UN,City_Definition,Latitude,Longitude,year,population
14197,Africa,262,Djibouti,21005,Djibouti,"Censuses of 1960, 1983 and 2009; Estimates for 1957 and 1970; Sample Survey of 1991.",Urban Agglomeration,11.58767,43.14468,2014,521.84
14198,Africa,818,Egypt,22814,Al-Fayyum,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.30995,30.8418,2014,365.861
14199,Africa,818,Egypt,22804,Al-Iskandariyah (Alexandria),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.192471,29.904596,2014,4694.304
14200,Africa,818,Egypt,22815,Al-Ismailiyah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.60427,32.27225,2014,326.097
14201,Africa,818,Egypt,22806,Al-Mahallah al-Kubra,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.9745,31.16499,2014,483.629
14202,Africa,818,Egypt,22819,Al-Mansurah,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.03637,31.38069,2014,501.69
14203,Africa,818,Egypt,22812,Al-Qahirah (Cairo),"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",Metropolitan area,30.039173,31.239411,2014,18419.138
14204,Africa,818,Egypt,22827,As-Suways,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,29.968133,32.547497,2014,573.962
14205,Africa,818,Egypt,22808,Aswan,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,24.09343,32.90704,2014,308.122
14206,Africa,818,Egypt,22807,Asyut,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,27.18096,31.18368,2014,428.29
14207,Africa,818,Egypt,22829,Az-Zaqazig,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.5875,31.50194444,2014,333.044
14208,Africa,818,Egypt,22823,Bur Sa'id,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,31.25654,32.28412,2014,659.404
14209,Africa,818,Egypt,22816,Kafr-ad-Dawwar,"Censuses of 1976, 1986 and 1996.",City Proper,31.13385,30.12843,2014,311.455
14210,Africa,818,Egypt,22828,Tanta,"Censuses of 1960, 1966, 1976, 1986, 1996 and 2006.",City Proper,30.787176,30.999539,2014,465.565
14211,Africa,226,Equatorial Guinea,20919,Bata,"Censuses of 1950, 1960, 1983, 1994, 2001 and 2015.",Urban Agglomeration,1.86391,9.76582,2014,293.939
14212,Africa,232,Eritrea,20931,Asmara,"Census of 1984; Estimates for 1950, 1967, 1990, 1997, 2002 and 2006.",City Proper,15.33333,38.93333,2014,774.558
14213,Africa,231,Ethiopia,20921,Addis Ababa,"Censuses of 1984, 1994 and 2007; Estimates for 1950, 1967 and 2017.",City Proper,9.02497,38.74689,2014,3708.942
14214,Africa,231,Ethiopia,20925,Dire Dawa,"Censuses of 1984, 1994 and 2007; Estimate for 2017.",City Proper,9.59306,41.86611,2014,315.75
14215,Africa,231,Ethiopia,20926,Gondar,"Censuses of 1984, 1994 and 2007; Estimates for 1999, 2001, 2002 and 2017.",City Proper,12.6,37.46667,2014,280.283
14216,Africa,231,Ethiopia,20929,Mekele,"Censuses of 1984, 1994 and 2007; Estimate for 2017; UN Estimate for 2015.",City Proper,13.49667,39.47528,2014,403.035
14217,Africa,231,Ethiopia,20930,Nazret,"Censuses of 1984, 1994 and 2007; Estimate for 2013.",City Proper,8.540869,39.271569,2014,294.933
14218,Africa,266,Gabon,21006,Libreville,"Censuses of 1958, 1961, 1969, 1993, 2003 and 2013; Estimates for 1967 and 1977; Register of 1951 and 1957; Sample Survey of 1964.",City Proper,0.3925,9.45365,2014,726.403
14219,Africa,270,Gambia,21012,Banjul,"Censuses of 1951, 1963, 1973, 1983, 1993, 2003 and 2013; Estimate for 1967.",Urban Agglomeration,13.453099,-16.679433,2014,414.746
14220,Africa,288,Ghana,21107,Accra,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,5.55602,-0.1969,2014,2241.692
14221,Africa,288,Ghana,21108,Kumasi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,6.68848,-1.62443,2014,2481.656
14222,Africa,288,Ghana,21109,Sekondi Takoradi,"Censuses of 1960, 1970, 1984, 2000 and 2010.",Metropolitan area,4.934,-1.7137,2014,674.423
14223,Africa,288,Ghana,21110,Tamale,"Censuses of 1960, 1970, 1984, 2000 and 2010.",City Proper,9.40078,-0.8393,2014,461.698
14224,Africa,324,Guinea,21126,Conakry,"Censuses of 1951, 1960, 1983, 1996 and 2014; Estimate for 1972.",City Proper,9.571642,-13.647602,2014,1672.817
14225,Africa,624,Guinea-Bissau,22171,Bissau,"Censuses of 1950, 1960, 1979, 1991 and 2009.",City Proper,11.86357,-15.59767,2014,477.648
14226,Africa,404,Kenya,21705,Eldoret,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,0.52036,35.26992,2014,307.773
14227,Africa,404,Kenya,21706,Kisumu,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-0.10221,34.76171,2014,298.135
14228,Africa,404,Kenya,21708,Mombasa,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-4.05466,39.66359,2014,1068.408
14229,Africa,404,Kenya,21711,Nairobi,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-1.28333,36.81667,2014,3767.652
14230,Africa,404,Kenya,21712,Nakuru,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009.",City Proper,-0.28333,36.06667,2014,325.979
14231,Africa,404,Kenya,204553,Ruiru,"Censuses of 1962, 1969, 1979, 1989, 1999 and 2009; UN Estimate for 2010.",City Proper,-1.15148,36.951878,2014,294.353
14232,Africa,430,Liberia,21779,Monrovia,"Censuses of 1956, 1962, 1974, 1984 and 2008; Estimates for 1991, 1995, 1996, 1999 and 2004; UN Estimate for 2013.",Urban Agglomeration,6.30054,-10.7969,2014,1223.881
14233,Africa,434,Libya,21780,Banghazi,"Censuses of 1954, 1964, 1973, 1984, 1995 and 2006.",City Proper,32.11667,20.06667,2014,735.916
14234,Africa,434,Libya,21781,Misratah,"Censuses of 1964, 1973 and 1984; Estimate for 2003; UN Estimate for 1954.",Urban Agglomeration,32.37535,15.09254,2014,641.172
14235,Africa,434,Libya,21782,Tarabulus (Tripoli),"Censuses of 1954, 1964, 1973, 1995 and 2006.",City Proper,32.87519,13.18746,2014,1126.013
14236,Africa,450,Madagascar,21792,Antananarivo,"Censuses of 1975 and 1993; Estimates for 1952, 1955, 1959, 1971, 2001, 2005 and 2011; Sample Survey of 1966.",Urban Agglomeration,-18.91368,47.53613,2014,2486.06
14237,Africa,450,Madagascar,21793,Antsirabe,"Censuses of 1962, 1975 and 1993; Estimates for 1952, 2001, 2005, 2008 and 2011; Sample Survey of 1966.",City Proper,-19.8664,47.03347,2014,263.468
14238,Africa,450,Madagascar,21796,Toamasina,"Censuses of 1971 and 1975; Estimates for 1952, 1966, 1993, 2001, 2005, 2008 and 2011; Sample Survey of 1960.",City Proper,-18.16667,49.38333,2014,309.498
14239,Africa,454,Malawi,21798,Blantyre-Limbe,"Censuses of 1966, 1977, 1987, 1998 and 2008; Estimate for 1956.",City Proper,-15.78499,35.00854,2014,785.077
14240,Africa,454,Malawi,21799,Lilongwe,"Censuses of 1966, 1977, 1987, 1998 and 2008; Estimate for 1956.",City Proper,-13.96692,33.78725,2014,867.469
14241,Africa,466,Mali,21818,Bamako,"Censuses of 1951, 1965, 1976, 1987, 1998 and 2009; Estimates for 1960, 1968 and 2015.",City Proper,12.65,-8,2014,2147.896
14242,Africa,466,Mali,23401,Sikasso,"Censuses of 1976, 1987, 1998 and 2009; Sample Survey of 1960.",City Proper,11.3135,-5.6697,2014,290.633
14243,Africa,478,Mauritania,21821,Nouakchott,"Censuses of 1961, 1964, 1977, 1988, 2000 and 2013; Estimate for 1957.",City Proper,18.08581,-15.9785,2014,1012.723
14244,Africa,504,Morocco,21888,Agadir,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014.",Urban Agglomeration,30.424847,-9.593695,2014,821.64
14245,Africa,504,Morocco,21891,Dar-el-Beida (Casablanca),"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",Urban Agglomeration,33.59278,-7.61916,2014,3563.408
14246,Africa,504,Morocco,21893,Fès,"Censuses of 1971, 1982, 1994, 2004 and 2014; Estimates for 1952 and 1960.",Urban Agglomeration,34.03715,-4.9998,2014,1108.988
14247,Africa,504,Morocco,21894,Kénitra,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014.",City Proper,34.26101,-6.5802,2014,429.943
14248,Africa,504,Morocco,21896,Marrakech,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,31.63148,-8.00828,2014,926.814
14249,Africa,504,Morocco,21897,Meknès,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,33.89352,-5.54727,2014,519.512
14250,Africa,504,Morocco,21898,Oujda,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,34.68052,-1.90764,2014,492.494
14251,Africa,504,Morocco,21899,Rabat,"Censuses of 1952, 1960, 1971, 1982, 1994, 2004 and 2014.",Urban Agglomeration,34.01325,-6.83255,2014,1778.914
14252,Africa,504,Morocco,21900,Safi,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,32.29939,-9.23718,2014,308.088
14253,Africa,504,Morocco,21903,Tanger,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",Urban Agglomeration,35.784722,-5.812778,2014,962.439
14254,Africa,504,Morocco,21905,Tétouan,"Censuses of 1960, 1971, 1982, 1994, 2004 and 2014; Estimate for 1952.",City Proper,35.57109,-5.37242,2014,379.674
14255,Africa,508,Mozambique,21906,Beira,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-19.84361,34.83889,2014,499.936
14256,Africa,508,Mozambique,21907,Chimoio,"Censuses of 1960, 1980, 1997, 2007 and 2017.",City Proper,-19.11639,33.48333,2014,324.403
14257,Africa,508,Mozambique,21910,Maputo,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-25.96528,32.58917,2014,1099.148
14258,Africa,508,Mozambique,21911,Matola,"Censuses of 1960, 1980, 1997, 2007 and 2017; UN Estimate for 2018.",City Proper,-25.96222,32.45889,2014,1232.663
14259,Africa,508,Mozambique,21914,Nampula,"Censuses of 1950, 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-15.11646,39.2666,2014,645.909
14260,Africa,508,Mozambique,21916,Quelimane,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-17.87861,36.88833,2014,291.354
14261,Africa,508,Mozambique,21917,Tete,"Censuses of 1960, 1970, 1980, 1997, 2007 and 2017.",City Proper,-16.15639,33.58667,2014,248.355
14262,Africa,516,Namibia,21925,Windhoek,"Censuses of 1951, 1960, 1970, 1981, 1991, 2001 and 2011.",Urban Agglomeration,-22.55941,17.08323,2014,356.389
14263,Africa,562,Niger,21972,Niamey,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1962 and 1966.",City Proper,13.51366,2.1098,2014,1076.101
14264,Africa,562,Niger,21973,Zinder,"Censuses of 1977, 1988, 2001 and 2012; Estimates for 1956, 1959 and 1962.",City Proper,13.80716,8.9881,2014,351.909
14265,Africa,566,Nigeria,21974,Aba,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,5.10658,7.36667,2014,918.263
14266,Africa,566,Nigeria,206382,Abakaliki,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,6.31625,8.11691,2014,416.008
14267,Africa,566,Nigeria,21975,Abeokuta,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.15,3.35,2014,487.038
14268,Africa,566,Nigeria,21976,Abuja,"Censuses of 1991 and 2006; UN Estimates for 1953, 1963 and 2013.",Urban Agglomeration,9.05735,7.48976,2014,2300.736
14269,Africa,566,Nigeria,21977,Ado-Ekiti,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.621,5.2215,2014,387.964
14270,Africa,566,Nigeria,21978,Akure,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",City Proper,7.25256,5.19312,2014,536.519
14271,Africa,566,Nigeria,21980,Bauchi,Censuses of 1963 and 1991; Estimate for 2010.,Urban Agglomeration,10.31344,9.84327,2014,477.981
14272,Africa,566,Nigeria,21981,Benin City,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.33504,5.62749,2014,1452.656
14273,Africa,566,Nigeria,206384,Birnin Kebbi,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,12.45389,4.1975,2014,289.813
14274,Africa,566,Nigeria,21982,Calabar,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,4.9517,8.322,2014,447.01
14275,Africa,566,Nigeria,21985,Effon Alaiye,Censuses of 1963 and 1991.,City Proper,7.65,4.91667,2014,318.424
14276,Africa,566,Nigeria,21986,Enugu,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,6.4402,7.4943,2014,663.271
14277,Africa,566,Nigeria,21987,Gboko,"Census of 1963; Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.326835,9.003405,2014,369.211
14278,Africa,566,Nigeria,21988,Gombe,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,10.28969,11.16729,2014,400.787
14279,Africa,566,Nigeria,206392,Gwagwalada,"Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.94139,7.09194,2014,244.991
14280,Africa,566,Nigeria,21990,Ibadan,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,7.38778,3.89639,2014,3085.392
14281,Africa,566,Nigeria,21991,Ife,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.477328,4.558853,2014,322.797
14282,Africa,566,Nigeria,206381,Igbidu,"Estimates for 1990, 2000 and 2010.",Urban Agglomeration,6.068322,8.116942,2014,392.748
14283,Africa,566,Nigeria,21992,Ijebu-Ode,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,6.81609,3.91588,2014,288.797
14284,Africa,566,Nigeria,23537,Ikorodu,"Census of 1991; Estimates for 1950, 1960, 1970, 1980, 2000 and 2010.",City Proper,6.608716,3.510823,2014,667.264
14285,Africa,566,Nigeria,21995,Ikot Ekpene,Censuses of 1963 and 1991.,City Proper,5.17938,7.71082,2014,299.576
14286,Africa,566,Nigeria,21997,Ilesha,"Census of 1953; Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,7.61667,4.73333,2014,286.145
14287,Africa,566,Nigeria,21998,Ilorin,"Censuses of 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,8.5,4.55,2014,838.906
14288,Africa,566,Nigeria,22003,Jos,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,9.91667,8.9,2014,793.53
14289,Africa,566,Nigeria,22004,Kaduna,"Censuses of 1953 and 1963; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,10.52224,7.43828,2014,1034.361
14290,Africa,566,Nigeria,22005,Kano,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,12.00012,8.51672,2014,3507.735
14291,Africa,566,Nigeria,22006,Katsina,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,12.98943,7.60063,2014,381.219
14292,Africa,566,Nigeria,206385,Lafia,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,8.48333,8.51667,2014,275.178
14293,Africa,566,Nigeria,22007,Lagos,"Censuses of 1953, 1963, 1991 and 2006; Estimates for 1971 and 2015.",Urban Agglomeration,6.45306,3.39583,2014,11856.391
14294,Africa,566,Nigeria,206383,Lokoja,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,7.80236,6.743,2014,438.27
14295,Africa,566,Nigeria,22008,Maiduguri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,11.84644,13.16027,2014,715.742
14296,Africa,566,Nigeria,23539,Makurdi,Censuses of 1963 and 1991; Estimate for 2010.,City Proper,7.7411,8.5121,2014,330.671
14297,Africa,566,Nigeria,23540,Minna,Censuses of 1963 and 1991; Estimate for 2010; UN Estimate for 1983.,Urban Agglomeration,9.61389,6.55694,2014,373.324
14298,Africa,566,Nigeria,23542,Nnewi,"Estimates for 1960, 1970, 1980, 1990 and 2000.",City Proper,6.01986,6.91478,2014,723.157
14299,Africa,566,Nigeria,22009,Ogbomosho,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,8.132406,4.243307,2014,419.918
14300,Africa,566,Nigeria,22010,Okene,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.550727,6.233654,2014,396.286
14301,Africa,566,Nigeria,22011,Okpogho,Census of 1991; UN Estimate for 1953.,City Proper,6.440393,7.284425,2014,326.099
14302,Africa,566,Nigeria,22012,Ondo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.1,4.83333,2014,366.616
14303,Africa,566,Nigeria,22013,Onitsha,"Censuses of 1953, 1963, 1991 and 2006.",Urban Agglomeration,6.14543,6.78845,2014,1056.535
14304,Africa,566,Nigeria,22014,Oshogbo,"Censuses of 1953, 1963 and 1991; Estimate for 2010.",Urban Agglomeration,7.76667,4.56667,2014,637.041
14305,Africa,566,Nigeria,22015,Owerri,"Estimates for 1960, 1970, 1980, 1990, 2000 and 2010.",City Proper,5.48333,7.03041,2014,687.803
14306,Africa,566,Nigeria,22017,Oyo,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,7.85,3.93333,2014,360.381
14307,Africa,566,Nigeria,22018,Port Harcourt,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,4.77742,7.0134,2014,2227.29
14308,Africa,566,Nigeria,206386,Potiskum,"Estimates for 1950, 1960, 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,11.7091,11.0694,2014,278.472
14309,Africa,566,Nigeria,22020,Saki,Censuses of 1953 and 1991; Estimate for 2010.,City Proper,8.66667,3.38333,2014,278.739
14310,Africa,566,Nigeria,22021,Sokoto,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",City Proper,13.06092,5.23902,2014,535.865
14311,Africa,566,Nigeria,22022,Umuahia,Censuses of 1963 and 1991.,City Proper,5.52627,7.48959,2014,547.386
14312,Africa,566,Nigeria,206379,Uyo,"Estimates for 1950, 1960, 1970, 1980, 1990 and 2000.",Urban Agglomeration,5.05127,7.9335,2014,799.385
14313,Africa,566,Nigeria,22023,Warri,"Census of 1953; Estimates for 1970, 1980, 1990, 2000 and 2010.",Urban Agglomeration,5.51667,5.75,2014,629.972
14314,Africa,566,Nigeria,22024,Zaria,"Censuses of 1953, 1963, 1991 and 2006; UN Estimate for 1983.",Urban Agglomeration,11.11128,7.7227,2014,697.555
14315,Africa,646,Rwanda,22404,Kigali,"Censuses of 1970, 1978, 1991, 2002 and 2012; Estimate for 1960; Sample Survey of 1996.",City Proper,-1.947364,30.057897,2014,918.304
14316,Africa,686,Senegal,22439,Dakar,"Censuses of 1951, 1955, 1976, 1988, 2002 and 2013; Estimate for 1969; Sample Survey of 1961.",Urban Agglomeration,14.6937,-17.44406,2014,2688.423
14317,Africa,686,Senegal,204181,Rufisque,"Censuses of 1951, 1988, 2002 and 2013; Sample Survey of 1961.",City Proper,14.717168,-17.273316,2014,278.474
14318,Africa,686,Senegal,22442,Thies,"Censuses of 1951, 1976, 1988, 2002 and 2013; Estimate for 1954; Sample Survey of 1961.",City Proper,14.8,-16.933333,2014,322.814
14319,Africa,694,Sierra Leone,22445,Freetown,"Censuses of 1963, 1974, 1985, 2004 and 2015.",City Proper,8.484,-13.22994,2014,1013.984
14320,Africa,706,Somalia,204111,Berbera,"Estimates for 1972, 1984 and 2007.",Urban Agglomeration,10.43959,45.01432,2014,373.76
14321,Africa,706,Somalia,204112,Hargeysa,"Estimates for 1963, 1982 and 2007.",Urban Agglomeration,9.56,44.065,2014,741.032
14322,Africa,706,Somalia,204113,Kismaayo,"Estimates for 1963, 1972, 1982, 1984 and 2007.",City Proper,-0.366667,42.533333,2014,358.047
14323,Africa,706,Somalia,22476,Merca,"Estimates for 1953, 1963, 1982 and 2007.",Urban Agglomeration,1.71594,44.77166,2014,498.601
14324,Africa,706,Somalia,22477,Muqdisho (Mogadishu),"Census of 1975; Estimates for 1955, 1959, 1963, 1982, 1984 and 2001; Sample Survey of 2014; UN Estimates for 1991, 2007, 2007 and 2011.",Urban Agglomeration,2.041636,45.343492,2014,1693.044
14325,Africa,710,South Africa,22479,Bloemfontein,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.12106,26.214,2014,495.948
14326,Africa,710,South Africa,22481,Cape Town,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-33.92584,18.42322,2014,3995.88
14327,Africa,710,South Africa,22482,Durban (Ethekwini),"Censuses of 1951, 1960, 1970, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.8579,31.0292,2014,3039.993
14328,Africa,710,South Africa,22483,East London (Buffalo City),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.01529,27.91162,2014,650.604
14329,Africa,710,South Africa,22484,Ekurhuleni,"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.25,28.33,2014,3384.522
14330,Africa,710,South Africa,22486,Johannesburg,"Censuses of 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-26.20227,28.04363,2014,4828.133
14331,Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-29.61678,30.39278,2014,487.051
14332,Africa,710,South Africa,22498,Polokwane,"Censuses of 1985, 1991, 1996, 2001 and 2011.",Urban Agglomeration,-23.90448,29.46885,2014,306.564
14333,Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),"Censuses of 1951, 1960, 1970, 1985, 1991, 1996, 2001 and 2011.",Metropolitan area,-33.91799,25.57007,2014,1166.753
